tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri May  9 21:48:22 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	32	1	12	256	2	1	24577	1	1	1	1	0.000124814	# 907.32 Gflop/s, 378.57 GB/s, tuning took 0.199796 seconds at Wed Apr  2 17:24:37 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=0,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	16385	4	1	1	0	0.00126191	# 1435.87 Gflop/s, 724.17 GB/s, tuning took 0.663023 seconds at Wed Apr  2 17:24:39 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=0,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	24577	4	1	1	0	0.00126678	# 1430.35 Gflop/s, 721.38 GB/s, tuning took 0.653378 seconds at Wed Apr  2 17:24:35 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=1,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	24577	4	1	1	0	0.00127044	# 1426.23 Gflop/s, 719.30 GB/s, tuning took 0.665798 seconds at Wed Apr  2 17:24:40 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=1,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	24577	4	1	1	0	0.00127249	# 1423.93 Gflop/s, 718.15 GB/s, tuning took 0.650569 seconds at Wed Apr  2 17:24:36 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=2,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	24577	4	1	1	0	0.00112469	# 1611.05 Gflop/s, 812.52 GB/s, tuning took 0.651116 seconds at Wed Apr  2 17:24:41 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=2,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	16385	4	1	1	0	0.0012762	# 1419.79 Gflop/s, 716.06 GB/s, tuning took 0.665253 seconds at Wed Apr  2 17:24:37 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=3,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	24577	4	1	1	0	0.00128649	# 1408.44 Gflop/s, 710.33 GB/s, tuning took 0.680089 seconds at Wed Apr  2 17:24:42 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=3,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x2x8	128	1	1	64	2	4	16384	4	1	1	0	0.00128341	# 1411.81 Gflop/s, 712.03 GB/s, tuning took 0.670885 seconds at Wed Apr  2 17:24:38 2025
        8x8x8x32	N4quda10CopyCloverINS_6clover11FloatNOrderIfLi72ELi4ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEfdEE	GPU-offline,vol=16384precision=8Nc=3	32	2	1	256	1	1	3511	-1	-1	-1	-1	3.71058e-05	# 0.00 Gflop/s, 296.72 GB/s, tuning took 0.034689 seconds at Wed Apr  2 16:47:07 2025
        8x8x8x32	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEsdEE	GPU-offline,vol=16384precision=8Nc=3	64	1	1	128	2	1	3781	-1	-1	-1	-1	3.29992e-05	# 0.00 Gflop/s, 278.04 GB/s, tuning took 0.039786 seconds at Wed Apr  2 16:47:07 2025
        8x8x8x32	N4quda10ForceGaugeIdLi3EL21QudaReconstructType_s18ELb0EEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000,num_paths=4,comm=0000	32	1	2	256	2	2	3073	-1	-1	-1	-1	0.00148958	# 148.09 Gflop/s, 145.72 GB/s, tuning took 1.533428 seconds at Fri Apr  4 16:42:38 2025
        8x8x8x32	N4quda10GaugeSTOUTIdLi3EL21QudaReconstructType_s18EEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000,dir_ignore=4,comm=0000	32	2	1	256	1	4	7799	-1	-1	-1	-1	0.00144111	# 126.06 Gflop/s, 130.97 GB/s, tuning took 1.202226 seconds at Wed Apr  2 17:20:37 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000	352	2	1	24	1	1	0	-1	-1	-1	-1	4.09907e-05	# 0.00 Gflop/s, 326.16 GB/s, tuning took 0.074564 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000	320	2	1	26	1	1	0	-1	-1	-1	-1	5.91511e-05	# 0.00 Gflop/s, 319.09 GB/s, tuning took 0.020063 seconds at Wed Apr  2 17:20:36 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000vol=16384,stride=9216,precision=8,geometry=4,Nc=3	640	1	1	13	2	1	0	-1	-1	-1	-1	5.95332e-05	# 0.00 Gflop/s, 336.85 GB/s, tuning took 0.021380 seconds at Wed Apr  2 17:20:37 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000	640	1	1	13	2	1	0	-1	-1	-1	-1	5.94522e-05	# 0.00 Gflop/s, 317.47 GB/s, tuning took 0.071298 seconds at Fri Apr  4 16:42:36 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000	640	1	1	13	2	1	0	-1	-1	-1	-1	5.93939e-05	# 0.00 Gflop/s, 337.64 GB/s, tuning took 0.092161 seconds at Wed Apr  2 17:20:36 2025
        8x8x8x32	N4quda11SpinorNoiseIfLi4ELi3EEE	GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,uniform	608	1	1	14	2	1	0	-1	-1	-1	-1	2.0066e-05	# 0.00 Gflop/s, 78.38 GB/s, tuning took 0.029352 seconds at Wed Apr  2 17:24:24 2025
        8x8x8x32	N4quda12CloverInvertIdEE	GPU-offline,vol=16384precision=8Nc=3,trlog,twist=false	32	2	1	56	1	1	0	-1	-1	-1	-1	0.000181045	# 0.00 Gflop/s, 40.54 GB/s, tuning took 4.335494 seconds at Wed Apr  2 16:47:07 2025
        8x8x8x32	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,extract	32	1	3	64	1	3	0	-1	-1	-1	-1	5.23362e-06	# 0.00 Gflop/s, 244.18 GB/s, tuning took 0.022519 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,extract	256	1	3	8	1	3	0	-1	-1	-1	-1	7.8668e-06	# 0.00 Gflop/s, 243.67 GB/s, tuning took 0.027385 seconds at Wed Apr  2 17:20:36 2025
        8x8x8x32	N4quda12WilsonCloverINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0ELb0EEEEE	policy,GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	3.82031e-05	# 823.42 Gflop/s, 590.12 GB/s, tuning took 0.002412 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda12WilsonCloverINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0ELb0EEEEE	policy,GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	3.82818e-05	# 821.73 Gflop/s, 588.91 GB/s, tuning took 0.002421 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda12WilsonCloverINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	2	256	1	1	16897	-1	-1	-1	-1	3.81156e-05	# 825.31 Gflop/s, 591.48 GB/s, tuning took 0.075562 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda12WilsonCloverINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12ELb0ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	160	1	2	52	1	1	50689	-1	-1	-1	-1	3.8419e-05	# 818.80 Gflop/s, 586.81 GB/s, tuning took 0.139963 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda13ComputeCloverIdEE	GPU-offline,vol=16384precision=8Nc=3	32	1	1	256	2	1	0	-1	-1	-1	-1	7.41669e-05	# 106.04 Gflop/s, 289.83 GB/s, tuning took 0.017811 seconds at Wed Apr  2 16:47:03 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0ELb0EEENS1_21SpaceSpinorColorOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=16384,parity=2,precision=8,order=9,Ns=4,Nc=3vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3to_ukqcd,from_degrand_rossi	32	1	1	256	2	1	0	-1	-1	-1	-1	2.0716e-05	# 0.00 Gflop/s, 303.70 GB/s, tuning took 0.019729 seconds at Wed Apr  2 16:47:07 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0ELb0EEENS2_IsLi4ELi3ELi8ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKsEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3to_ukqcd,from_degrand_rossi	64	1	1	128	2	1	0	-1	-1	-1	-1	4.00675e-06	# 0.00 Gflop/s, 605.19 GB/s, tuning took 0.014290 seconds at Wed Apr  2 17:24:24 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3	64	1	1	128	2	1	0	-1	-1	-1	-1	3.63756e-06	# 0.00 Gflop/s, 666.61 GB/s, tuning took 0.014098 seconds at Wed Apr  2 17:24:24 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3to_degrand_rossi,from_ukqcd	288	1	1	29	2	1	0	-1	-1	-1	-1	3.60281e-06	# 0.00 Gflop/s, 673.04 GB/s, tuning took 0.010692 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor21SpaceSpinorColorOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3vol=16384,parity=2,precision=8,order=9,Ns=4,Nc=3to_degrand_rossi,from_ukqcd	64	1	1	128	2	1	0	-1	-1	-1	-1	2.03559e-05	# 0.00 Gflop/s, 309.07 GB/s, tuning took 0.013808 seconds at Wed Apr  2 16:47:09 2025
        8x8x8x32	N4quda4blas10caxpyNorm2IdfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,n_rhs=24	32	1	1	7	1	24	0	-1	-1	-1	-1	0.000299264	# 252.28 Gflop/s, 320.60 GB/s, tuning took 0.281689 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda4blas12MaxDeviationIdfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,n_rhs=24	32	1	1	14	1	24	0	-1	-1	-1	-1	0.000312288	# 0.00 Gflop/s, 186.35 GB/s, tuning took 0.369044 seconds at Wed Apr  2 17:24:48 2025
        8x8x8x32	N4quda4blas4CdotIdfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	64	1	1	56	1	1	0	-1	-1	-1	-1	2.67373e-05	# 58.83 Gflop/s, 63.73 GB/s, tuning took 0.073699 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda4blas4CdotIdfEE	GPU-offline,vol=16384,parity=2,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	128	1	1	56	1	1	0	-1	-1	-1	-1	2.64396e-05	# 59.49 Gflop/s, 118.98 GB/s, tuning took 0.086266 seconds at Wed Apr  2 17:24:49 2025
        8x8x8x32	N4quda4blas4axy_IdEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	928	1	1	56	1	2	0	-1	-1	-1	-1	2.07573e-05	# 56.83 Gflop/s, 303.10 GB/s, tuning took 0.018205 seconds at Wed Apr  2 16:47:08 2025
        8x8x8x32	N4quda4blas4axy_IfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	160	1	2	56	1	1	0	-1	-1	-1	-1	3.55388e-06	# 331.93 Gflop/s, 479.46 GB/s, tuning took 0.009262 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda4blas5Norm2IddEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	48	1	1	0	-1	-1	-1	-1	1.79671e-05	# 43.77 Gflop/s, 175.08 GB/s, tuning took 0.091124 seconds at Wed Apr  2 16:47:08 2025
        8x8x8x32	N4quda4blas5Norm2IdfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	128	1	1	55	1	1	0	-1	-1	-1	-1	1.72491e-05	# 45.59 Gflop/s, 49.39 GB/s, tuning took 0.048729 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda4blas5Norm2IdfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,n_rhs=24	32	1	1	14	1	24	0	-1	-1	-1	-1	0.000207654	# 90.89 Gflop/s, 98.47 GB/s, tuning took 0.253399 seconds at Wed Apr  2 17:24:45 2025
        8x8x8x32	N4quda4blas6caxpy_IfEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	160	1	2	56	1	1	0	-1	-1	-1	-1	4.19943e-06	# 374.54 Gflop/s, 608.63 GB/s, tuning took 0.010133 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda5FmunuIdLi3EL21QudaReconstructType_s12EEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000,comm=0000	32	2	1	256	1	6	3277	-1	-1	-1	-1	0.00177323	# 136.71 Gflop/s, 93.14 GB/s, tuning took 1.551576 seconds at Wed Apr  2 16:47:03 2025
        8x8x8x32	N4quda7RNGInitE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=3	32	1	1	256	2	1	0	-1	-1	-1	-1	0.00692531	# 0.00 Gflop/s, 0.00 GB/s, tuning took 1.059503 seconds at Wed Apr  2 17:24:24 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3	192	1	4	43	1	2	0	-1	-1	-1	-1	4.93303e-05	# 0.00 Gflop/s, 334.79 GB/s, tuning took 0.088084 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,ghost	96	1	2	11	1	4	0	-1	-1	-1	-1	3.21737e-06	# 0.00 Gflop/s, 446.85 GB/s, tuning took 0.011202 seconds at Wed Apr  2 16:47:01 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,vol=16384,stride=8192,precision=8,geometry=4,Nc=3	192	1	4	43	1	2	0	-1	-1	-1	-1	5.88499e-05	# 0.00 Gflop/s, 320.72 GB/s, tuning took 0.071300 seconds at Fri Apr  4 16:42:36 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3	288	1	3	29	1	3	0	-1	-1	-1	-1	5.87765e-05	# 0.00 Gflop/s, 341.19 GB/s, tuning took 0.112296 seconds at Wed Apr  2 17:20:36 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,ghost	96	1	2	11	1	4	0	-1	-1	-1	-1	3.6446e-06	# 0.00 Gflop/s, 591.71 GB/s, tuning took 0.011677 seconds at Wed Apr  2 17:20:36 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge8QDPOrderIdLi18EEENS2_11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,vol=16384,stride=8192,precision=8,geometry=4,Nc=3	32	1	1	256	1	8	0	-1	-1	-1	-1	5.86541e-05	# 0.00 Gflop/s, 321.79 GB/s, tuning took 0.027843 seconds at Fri Apr  4 16:42:38 2025
